PRODUCT_NUMBER,CUSTOMER_NUMBER,TRANSACTION_DATE,PRODUCT_PRICE,GROSS_SALES,REGION,WAREHOUSE,CUSTOMER_ZIP,CUSTOMER_SEGMENT1,CUSTOMER_SEGMENT2,CUSTOMER_TYPE1,CUSTOMER_TYPE2,CUSTOMER_MANAGED_LEVEL,CUSTOMER_ACCOUNT_TYPE,CUSTOMER_FIRST_ORDER_DATE,PRODUCT_CLASS_ID1,PRODUCT_CLASS_ID2,PRODUCT_CLASS_ID3,PRODUCT_CLASS_ID4,BRAND,PRODUCT_ATTRIBUTE_X,PRODUCT_SALES_UNIT,SHIPPING_WEIGHT,TOTAL_BOXES_SOLD,PRODUCT_COST1,PRODUCT_UNIT_OF_MEASURE,ORDER_SOURCE,PRICE_METHOD,SPECIAL_PART
605832,79,2015-06-18 00:00:00.0000000,28.88,28.88,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.7,B,A,4,No
605832,79,2015-06-04 00:00:00.0000000,28.88,28.88,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.7,B,B,4,No
605832,129,2014-12-05 00:00:00.0000000,29.39,29.39,1,1,34,B,1,1,B,L,ST,2005-03-18 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.27,B,A,4,No
605832,70,2015-03-11 00:00:00.0000000,26.88,26.88,1,1,5,B,1,1,B,L,ST,1995-03-22 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.7,B,A,4,No
605832,19,2012-11-06 00:00:00.0000000,22.37,22.37,1,1,22,B,1,1,B,L,ST,2011-02-01 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,4,No
605832,66,2014-07-31 00:00:00.0000000,21.99,21.99,1,1,82,B,1,1,B,L,ST,2013-02-12 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,19.34,B,A,4,No
605832,106,2014-06-03 00:00:00.0000000,22.94,22.94,1,1,62,B,1,1,B,L,ST,1998-05-19 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.79,B,A,4,No
605832,56,2013-04-04 00:00:00.0000000,26.5,26.5,1,1,12,B,1,1,B,L,ST,2011-11-03 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.69,B,A,1,No
605832,79,2014-09-25 00:00:00.0000000,28.47,28.47,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.01,B,A,1,No
605832,56,2015-02-12 00:00:00.0000000,28.93,28.93,1,1,12,B,1,1,B,L,ST,2011-11-03 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.7,B,A,4,No
605832,56,2015-03-12 00:00:00.0000000,28.93,28.93,1,1,12,B,1,1,B,L,ST,2011-11-03 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.7,B,A,4,No
605832,106,2014-01-03 00:00:00.0000000,22.34,22.34,1,1,62,B,1,1,B,L,ST,1998-05-19 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.66,B,A,4,No
605832,82,2013-01-07 00:00:00.0000000,22.12,22.12,1,1,42,B,1,1,B,L,ST,2001-12-12 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,4,No
605832,70,2013-10-04 00:00:00.0000000,22.51,22.51,1,1,5,B,1,1,B,L,ST,1995-03-22 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,4,No
605832,66,2013-08-13 00:00:00.0000000,21.21,21.21,1,1,82,B,1,1,B,L,ST,2013-02-12 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,1,No
605832,79,2014-02-20 00:00:00.0000000,27.93,27.93,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,19.65,B,A,4,No
605832,79,2014-02-27 00:00:00.0000000,27.93,27.93,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,19.65,B,A,4,No
605832,70,2013-09-14 00:00:00.0000000,22.51,22.51,1,1,5,B,1,1,B,L,ST,1995-03-22 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,4,No
605832,99,2013-05-31 00:00:00.0000000,20.7,20.7,1,1,95,B,1,1,B,L,ST,2005-07-18 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.7,B,A,4,No
605832,79,2013-12-05 00:00:00.0000000,26.52,26.52,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.66,B,A,4,No
605832,79,2013-11-29 00:00:00.0000000,26.52,26.52,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.66,B,A,4,No
605832,79,2013-03-21 00:00:00.0000000,29.27,58.54,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,33.0,2.0,37.36,B,A,1,No
605832,70,2014-08-23 00:00:00.0000000,25.05,25.05,1,1,5,B,1,1,B,L,ST,1995-03-22 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.01,B,B,4,No
605832,70,2014-09-05 00:00:00.0000000,25.05,25.05,1,1,5,B,1,1,B,L,ST,1995-03-22 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.01,B,B,4,No
605832,20,2015-05-25 00:00:00.0000000,24.24,24.24,1,1,58,B,1,1,B,L,ST,2010-05-03 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.7,B,B,4,No
605832,19,2015-06-16 00:00:00.0000000,26.49,26.49,1,1,22,B,1,1,B,L,ST,2011-02-01 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.7,B,A,4,No
605832,45,2012-11-15 00:00:00.0000000,24.5,24.5,1,1,26,B,1,1,B,L,ST,2006-02-12 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,4,No
605832,79,2014-03-13 00:00:00.0000000,26.66,26.66,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.76,B,A,4,No
605832,99,2014-11-28 00:00:00.0000000,22.33,22.33,1,1,95,B,1,1,B,L,ST,2005-07-18 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.27,B,A,4,No
605832,19,2015-01-06 00:00:00.0000000,25.51,25.51,1,1,22,B,1,1,B,L,ST,2011-02-01 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.27,B,A,4,No
605832,70,2014-12-31 00:00:00.0000000,25.85,25.85,1,1,5,B,1,1,B,L,ST,1995-03-22 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.27,B,B,4,No
605832,31,2015-06-12 00:00:00.0000000,26.22,26.22,1,1,4,B,1,1,B,L,ST,2014-08-27 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.7,B,B,5,No
605832,79,2013-02-28 00:00:00.0000000,26.06,26.06,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,4,No
605832,45,2014-10-16 00:00:00.0000000,26.39,26.39,1,1,26,B,1,1,B,L,ST,2006-02-12 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,19.87,B,A,1,No
605832,56,2013-02-25 00:00:00.0000000,25.6,25.6,1,1,12,B,1,1,B,L,ST,2011-11-03 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,1,No
605832,56,2013-02-28 00:00:00.0000000,25.6,25.6,1,1,12,B,1,1,B,L,ST,2011-11-03 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,4,No
605832,90,2015-07-24 00:00:00.0000000,27.19,27.19,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.63,B,A,4,No
605832,79,2015-07-30 00:00:00.0000000,28.82,28.82,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.63,B,B,4,No
605832,79,2013-08-17 00:00:00.0000000,26.04,26.04,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,1,No
605832,79,2013-09-06 00:00:00.0000000,26.04,26.04,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,4,No
605832,79,2013-08-09 00:00:00.0000000,26.04,26.04,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,1,No
605832,79,2012-11-30 00:00:00.0000000,25.92,51.84,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,33.0,2.0,37.36,B,A,4,No
605832,79,2012-10-25 00:00:00.0000000,25.92,51.84,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,33.0,2.0,37.36,B,A,4,No
605832,106,2014-12-19 00:00:00.0000000,24.93,24.93,1,1,62,B,1,1,B,L,ST,1998-05-19 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.27,B,A,4,No
605832,79,2013-06-27 00:00:00.0000000,25.75,25.75,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.7,B,A,1,No
605832,127,2013-07-08 00:00:00.0000000,22.01,22.01,1,1,77,B,1,1,B,L,ST,2008-09-17 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,4,No
605832,82,2014-07-10 00:00:00.0000000,23.61,23.61,1,1,42,B,1,1,B,L,ST,2001-12-12 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,19.34,B,A,4,No
605832,79,2013-06-14 00:00:00.0000000,25.75,25.75,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.7,B,A,1,No
605832,79,2013-06-06 00:00:00.0000000,25.75,25.75,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.7,B,A,1,No
605832,90,2014-07-25 00:00:00.0000000,26.0,26.0,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,19.34,B,A,4,No
605832,79,2014-07-03 00:00:00.0000000,26.97,26.97,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,19.34,B,A,4,No
605832,79,2014-08-01 00:00:00.0000000,26.97,26.97,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,19.34,B,A,4,No
605832,129,2014-01-21 00:00:00.0000000,28.47,28.47,1,1,34,B,1,1,B,L,ST,2005-03-18 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,19.65,B,A,1,No
605832,106,2013-06-28 00:00:00.0000000,21.93,21.93,1,1,62,B,1,1,B,L,ST,1998-05-19 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.7,B,A,4,No
605832,66,2014-03-17 00:00:00.0000000,21.32,21.32,1,1,82,B,1,1,B,L,ST,2013-02-12 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.76,B,A,4,No
605832,20,2013-12-23 00:00:00.0000000,22.26,22.26,1,1,58,B,1,1,B,L,ST,2010-05-03 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.66,B,A,4,No
605832,56,2014-11-10 00:00:00.0000000,28.32,28.32,1,1,12,B,1,1,B,L,ST,2011-11-03 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.27,B,A,1,No
605832,45,2014-06-05 00:00:00.0000000,24.7,49.4,1,1,26,B,1,1,B,L,ST,2006-02-12 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,33.0,2.0,37.57,B,A,1,No
605832,99,2013-08-23 00:00:00.0000000,20.58,20.58,1,1,95,B,1,1,B,L,ST,2005-07-18 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,4,No
605832,99,2013-06-28 00:00:00.0000000,20.6,20.6,1,1,95,B,1,1,B,L,ST,2005-07-18 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.7,B,A,4,No
605832,99,2013-09-17 00:00:00.0000000,20.58,20.58,1,1,95,B,1,1,B,L,ST,2005-07-18 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,4,No
605832,99,2013-08-30 00:00:00.0000000,20.58,20.58,1,1,95,B,1,1,B,L,ST,2005-07-18 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,4,No
605832,99,2013-10-01 00:00:00.0000000,20.58,20.58,1,1,95,B,1,1,B,L,ST,2005-07-18 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,4,No
605832,95,2014-07-01 00:00:00.0000000,24.03,24.03,1,1,30,B,1,1,B,L,ST,2012-08-29 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,19.34,B,B,4,No
605832,99,2013-02-26 00:00:00.0000000,20.7,20.7,1,1,95,B,1,1,B,L,ST,2005-07-18 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,4,No
605832,70,2014-10-21 00:00:00.0000000,25.84,25.84,1,1,5,B,1,1,B,L,ST,1995-03-22 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.27,B,B,4,No
605832,45,2012-10-25 00:00:00.0000000,24.5,49.0,1,1,26,B,1,1,B,L,ST,2006-02-12 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,33.0,2.0,37.36,B,A,1,No
605832,129,2015-03-24 00:00:00.0000000,30.02,30.02,1,1,34,B,1,1,B,L,ST,2005-03-18 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.7,B,A,4,No
605832,79,2013-10-04 00:00:00.0000000,26.25,26.25,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,4,No
605832,79,2013-09-26 00:00:00.0000000,26.25,26.25,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,4,No
605832,79,2013-01-18 00:00:00.0000000,25.92,25.92,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,1,No
605832,56,2015-07-16 00:00:00.0000000,28.79,28.79,1,1,12,B,1,1,B,L,ST,2011-11-03 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.49,B,A,4,No
605832,127,2013-11-25 00:00:00.0000000,22.01,22.01,1,1,77,B,1,1,B,L,ST,2008-09-17 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.66,B,A,4,No
605832,79,2014-06-05 00:00:00.0000000,26.2,26.2,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.79,B,A,4,No
605832,20,2013-03-04 00:00:00.0000000,22.11,22.11,1,1,58,B,1,1,B,L,ST,2010-05-03 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,4,No
605832,106,2012-11-27 00:00:00.0000000,21.9,21.9,1,1,62,B,1,1,B,L,ST,1998-05-19 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,4,No
605832,127,2013-01-03 00:00:00.0000000,21.9,21.9,1,1,77,B,1,1,B,L,ST,2008-09-17 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,4,No
605832,70,2014-03-13 00:00:00.0000000,23.05,23.05,1,1,5,B,1,1,B,L,ST,1995-03-22 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.76,B,A,4,No
605832,45,2013-10-24 00:00:00.0000000,24.46,24.46,1,1,26,B,1,1,B,L,ST,2006-02-12 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.66,B,A,1,No
605832,20,2014-05-09 00:00:00.0000000,22.33,22.33,1,1,58,B,1,1,B,L,ST,2010-05-03 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.84,B,A,4,No
605832,70,2013-06-24 00:00:00.0000000,22.11,22.11,1,1,5,B,1,1,B,L,ST,1995-03-22 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.7,B,A,1,No
605832,20,2013-05-27 00:00:00.0000000,22.11,22.11,1,1,58,B,1,1,B,L,ST,2010-05-03 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.7,B,A,4,No
605832,19,2014-08-19 00:00:00.0000000,24.84,24.84,1,1,22,B,1,1,B,L,ST,2011-02-01 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.01,B,A,4,No
605832,20,2014-03-17 00:00:00.0000000,22.24,22.24,1,1,58,B,1,1,B,L,ST,2010-05-03 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.76,B,A,4,No
605832,79,2014-02-06 00:00:00.0000000,27.4,27.4,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,19.65,B,A,4,No
605832,79,2014-01-23 00:00:00.0000000,27.4,27.4,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,19.65,B,A,4,No
605832,106,2015-07-07 00:00:00.0000000,25.65,25.65,1,1,62,B,1,1,B,L,ST,1998-05-19 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.49,B,A,4,No
605832,45,2013-10-11 00:00:00.0000000,24.46,48.92,1,1,26,B,1,1,B,L,ST,2006-02-12 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,33.0,2.0,37.3,B,A,4,No
605832,45,2013-10-10 00:00:00.0000000,24.46,48.92,1,1,26,B,1,1,B,L,ST,2006-02-12 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,33.0,2.0,37.3,B,A,1,No
605832,95,2013-10-29 00:00:00.0000000,22.77,22.77,1,1,30,B,1,1,B,L,ST,2012-08-29 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.66,B,A,1,No
605832,45,2014-04-17 00:00:00.0000000,24.7,49.4,1,1,26,B,1,1,B,L,ST,2006-02-12 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,33.0,2.0,37.68,B,A,4,No
605832,129,2013-09-20 00:00:00.0000000,27.07,27.07,1,1,34,B,1,1,B,L,ST,2005-03-18 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,4,No
605832,91,2014-06-13 00:00:00.0000000,23.8,23.8,1,1,57,B,1,1,B,L,ST,2007-10-01 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.79,B,B,4,No
605832,66,2013-02-26 00:00:00.0000000,20.75,20.75,1,1,82,B,1,1,B,L,ST,2013-02-12 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,1,No
605832,129,2012-12-28 00:00:00.0000000,27.08,27.08,1,1,34,B,1,1,B,L,ST,2005-03-18 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,4,No
605832,99,2013-12-27 00:00:00.0000000,20.7,20.7,1,1,95,B,1,1,B,L,ST,2005-07-18 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.66,B,A,4,No
605832,127,2014-09-22 00:00:00.0000000,23.6,23.6,1,1,77,B,1,1,B,L,ST,2008-09-17 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.01,B,A,1,No
605832,90,2012-12-11 00:00:00.0000000,22.28,22.28,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,1,No
605832,90,2012-10-26 00:00:00.0000000,22.28,22.28,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.68,B,A,1,No
605832,45,2012-10-18 00:00:00.0000000,24.5,24.5,1,1,26,B,1,1,B,L,ST,2006-02-12 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.69,B,A,1,No
605832,70,2015-06-19 00:00:00.0000000,27.39,27.39,1,1,5,B,1,1,B,L,ST,1995-03-22 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.7,B,A,4,No
605832,127,2013-02-04 00:00:00.0000000,22.01,22.01,1,1,77,B,1,1,B,L,ST,2008-09-17 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.79,B,A,4,No
605832,45,2013-05-02 00:00:00.0000000,24.5,24.5,1,1,26,B,1,1,B,L,ST,2006-02-12 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.69,B,A,1,No
605832,79,2013-05-16 00:00:00.0000000,25.74,25.74,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.69,B,A,1,No
605832,79,2014-11-06 00:00:00.0000000,27.96,27.96,1,1,84,B,1,1,B,L,ST,2008-09-09 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.04,B,A,1,No
605832,56,2013-12-19 00:00:00.0000000,26.05,26.05,1,1,12,B,1,1,B,L,ST,2011-11-03 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.66,B,A,4,No
605832,70,2012-08-31 00:00:00.0000000,21.63,21.63,1,1,5,B,1,1,B,L,ST,1995-03-22 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,18.64,B,A,4,No
605832,20,2015-03-13 00:00:00.0000000,24.38,24.38,1,1,58,B,1,1,B,L,ST,2010-05-03 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.7,B,A,4,No
605832,66,2014-09-11 00:00:00.0000000,22.75,22.75,1,1,82,B,1,1,B,L,ST,2013-02-12 00:00:00.0000000,1,16,136,1702,IN_HOUSE,540.0,N,16.5,1.0,20.01,B,A,4,No
